iter	Logloss
623	0.01032932053
624	0.01032930599
625	0.01030772017
626	0.01030766757
627	0.01030765658
628	0.01030047806
629	0.01027470196
630	0.01025638785
631	0.01023171782
632	0.01023171618
633	0.0102317044
634	0.01021080287
635	0.0102038012
636	0.01010493223
637	0.01007487817
638	0.01003385836
639	0.01000634818
640	0.01000633074
641	0.009981862115
642	0.009978600894
643	0.009947447458
644	0.009898268101
645	0.00988638575
646	0.009879255213
647	0.009869843613
648	0.009855437898
649	0.009839252116
650	0.009827813014
651	0.009813945546
652	0.009792737543
653	0.009792734126
654	0.00977762348
655	0.009765551086
656	0.009732703249
657	0.009726150999
658	0.009710028155
659	0.009673597346
660	0.009635764118
661	0.009622553745
662	0.009611555389
663	0.009595864661
664	0.009557970105
665	0.009557961034
666	0.009557946609
667	0.009552262634
668	0.00954646935
669	0.009509364942
670	0.009499903195
671	0.009499899027
672	0.009480510187
673	0.009480504377
674	0.009453329568
675	0.009453306998
676	0.009429156265
677	0.009417938103
678	0.009417942489
679	0.009417892143
680	0.009417896332
681	0.009417885646
682	0.009417223142
683	0.009417219302
684	0.009413605284
685	0.009413583347
686	0.009410260195
687	0.00940704962
688	0.009407046063
689	0.009407035447
690	0.009407037985
691	0.009400002859
692	0.009399980349
693	0.009399826486
694	0.009399821787
695	0.009350138448
696	0.009312748026
697	0.009300602448
698	0.009283965136
699	0.009257258274
700	0.009245298667
701	0.009231421179
702	0.009231419666
703	0.009231406259
704	0.009231400261
705	0.009231393901
706	0.009216893756
707	0.009181296797
708	0.009133569831
709	0.009125859612
710	0.009112004894
711	0.009111732331
712	0.00911172932
713	0.009100403931
714	0.009100378519
715	0.009075970605
716	0.009075942949
717	0.009075939537
718	0.009057033338
719	0.009049798876
720	0.009049793869
721	0.009049784731
722	0.009049752128
723	0.009049750835
724	0.00904532217
725	0.009038785934
726	0.009020573414
727	0.008997871943
728	0.008967107947
729	0.008947748057
730	0.008926588156
731	0.008926581698
732	0.008913200822
733	0.008896374241
734	0.008877758322
735	0.00886621459
736	0.008866183623
737	0.00884876531
738	0.008848760106
739	0.008848746178
740	0.008818290013
741	0.008818293666
742	0.008814747851
743	0.008805103414
744	0.008805094567
745	0.008802249792
746	0.008776805756
747	0.008765963866
748	0.008753105952
749	0.008753104949
750	0.008742991853
751	0.00874289662
752	0.00874289662
753	0.008741834424
754	0.008723159753
755	0.008711654763
756	0.008690992442
757	0.008690893903
758	0.008677606051
759	0.008665722816
760	0.008665708841
761	0.008637848894
762	0.008626806339
763	0.008612777954
764	0.008604759579
765	0.008587009063
766	0.008586953844
767	0.008581195866
768	0.00858119107
769	0.008579055306
770	0.008579055306
771	0.008556439753
772	0.008535289249
773	0.008521121175
774	0.008521113236
775	0.0085011597
776	0.00850116076
777	0.008491539301
778	0.008491539505
779	0.008470340943
780	0.008455149898
781	0.008422316797
782	0.008399401335
783	0.008399395344
784	0.008399389071
785	0.00839938417
786	0.00839937608
787	0.00838748423
788	0.008387478955
789	0.008387467589
790	0.008370568247
791	0.008370041519
792	0.008369978624
793	0.00836997355
794	0.008369961443
795	0.008369961443
796	0.008366070373
797	0.008361664571
798	0.008361664279
799	0.008361653514
800	0.008361653401
801	0.00836163909
802	0.008361637569
803	0.00836163827
804	0.008361626916
805	0.008360274035
806	0.008360266786
807	0.008360266786
808	0.00836025226
809	0.008354166616
810	0.00834819935
811	0.008342476465
812	0.008322104075
813	0.008302525372
814	0.008302514462
815	0.008297155272
816	0.008297158966
817	0.008297158611
818	0.008297128702
819	0.008279286055
820	0.008279283125
821	0.008279246714
822	0.008268958906
823	0.00825199347
824	0.008233437132
825	0.008233432026
826	0.008233431441
827	0.008218918196
828	0.008210717516
829	0.008195214982
830	0.008175513085
831	0.008175503545
832	0.008175502873
833	0.008174703904
834	0.008174705482
835	0.008174704064
836	0.00816112173
837	0.008145221205
838	0.008135552307
839	0.008121564313
840	0.008121564313
841	0.008121564943
842	0.008109101196
843	0.008103213339
844	0.008096976503
845	0.008096948623
846	0.008087891781
847	0.008079414318
848	0.008079395635
849	0.00807184945
850	0.008048720018
851	0.0080266439
852	0.00801925205
853	0.008011739892
854	0.008011739159
855	0.008011703736
856	0.008005844922
857	0.007999182451
858	0.007963035792
859	0.007937831685
860	0.007934126861
861	0.007934122287
862	0.007914533929
863	0.007909196078
864	0.007891382349
865	0.007864988764
866	0.00784510764
867	0.007845104108
868	0.007845082365
869	0.007832346032
870	0.007832342962
871	0.007832217113
872	0.007832219696
873	0.007832192877
874	0.007832192877
875	0.007832192877
876	0.007832195527
877	0.007823746577
878	0.00782053733
879	0.007810182065
880	0.007788444157
881	0.007788423385
882	0.00777375696
883	0.007773740224
884	0.007762240872
885	0.007746222108
886	0.007746172324
887	0.007738301954
888	0.007738217251
889	0.007738213387
890	0.007738211716
891	0.007736475372
892	0.007736475372
893	0.007733125425
894	0.007733121429
895	0.007733097338
896	0.007733089775
897	0.007733048208
898	0.00773209545
899	0.007725051316
900	0.007718019716
901	0.00771800559
902	0.007711385219
903	0.007711367408
904	0.00770379547
905	0.007688773443
906	0.007677306715
907	0.007670046293
908	0.007653672853
909	0.007653621269
910	0.00763950713
911	0.007639496952
912	0.007630310126
913	0.007630310378
914	0.007630275942
915	0.007623049934
916	0.007623024086
917	0.007623011525
918	0.007599837856
919	0.007591476083
920	0.007591468362
921	0.007563970741
922	0.007553941538
923	0.007553917059
924	0.007553917846
925	0.007524782462
926	0.007524729983
927	0.007517503966
928	0.007503305216
929	0.007503302778
930	0.007467071605
931	0.007453007554
932	0.007452983911
933	0.007452966228
934	0.0074529589
935	0.007414815638
936	0.007414799726
937	0.007414790345
938	0.007414790821
939	0.007414786591
940	0.007414781705
941	0.007414777448
942	0.00741476405
943	0.007414757929
944	0.007402064289
945	0.007398698137
946	0.007387683274
947	0.007387660877
948	0.007387481181
949	0.007378916446
950	0.007367995224
951	0.007367995224
952	0.007367989419
953	0.007367976844
954	0.007367971578
955	0.00736796865
956	0.007367963935
957	0.007367956487
958	0.007367945845
959	0.007367935346
960	0.007367890034
961	0.007367871286
962	0.00736785156
963	0.007367823242
964	0.007367803359
965	0.007367795186
966	0.007357969918
967	0.007357946984
968	0.00734394828
969	0.007333292178
970	0.007333261585
971	0.007333260098
972	0.007333247669
973	0.007333229297
974	0.007333223981
975	0.007323773141
976	0.007323757403
977	0.007323756451
978	0.00732374861
979	0.007323750125
980	0.007323742081
981	0.007323734177
982	0.007323730714
983	0.007323728006
984	0.007323725226
985	0.007323720404
986	0.007323720404
987	0.007323698068
988	0.007323678672
989	0.00732367099
990	0.007323651739
991	0.007323644197
992	0.007323637522
993	0.007323638258
994	0.007323628726
995	0.007323617276
996	0.007323619959
997	0.007323614411
998	0.007323615623
999	0.007323613457
